timestamp,buy_box,visibility_order,condizione,venduto_da,spedito_da,num_valutazioni,valutazioni_positive,prezzo,qta_min,prezzo_prod_venduto(€),tipo_spedizione,prezzo_spedizione(€),prezzo_totale(€),dif_prezzo,dif_prezzo_sped,dif_prezzo_tot,g_cons_min,g_cons_max,g_spedizione,g_cons_vel_min,g_cons_vel_max,g_spedizione_vel,spedizione_consegna,condizione_usato,stelle,delta_consegna,delta_num_val,delta_val_pos(%),rapp_piu_basso,fba,vend_amazon,timestamp_dt,prezzo_totale_reconstructed,amazon_retail_from_name,amazon_warehouse_from_name,third_party_from_name,fba_from_shipper,seller_type_from_name,is_malformed_row,prezzo_totale_gap,prezzo_totale_gap_abs,g_cons_min_original_parser,g_cons_max_original_parser,g_cons_vel_min_original_parser,g_cons_vel_max_original_parser,g_cons_min_robust,g_cons_max_robust,g_cons_vel_min_robust,g_cons_vel_max_robust,has_raw_delivery_text,has_stored_delivery_signal,original_parser_has_signal,robust_parser_has_signal,parsed_shipping_price,parsed_shipping_mode,stored_shipping_mode,shipping_mode_matches_raw_text,shipping_price_matches_raw_text,rank_new,rank_pos,market_size,rank_pct,strict_offer_signature,relaxed_offer_signature,offer_state_signature_core
2022-02-12T12:02:21,0,88,Nuovo,Happy Home Srl,Happy Home Srl,938,95,68.0,1,68.0,Gratuita,0.0,68.0,38.62,0.0,38.62,5,9,4,0,0,0,Spedizione GRATUITA: 17 - 21 feb Maggiori informazioni,,4.5,2,13421,5,2.31,False,False,2022-02-12 12:02:21,68.0,False,False,True,False,third_party,False,0.0,0.0,5.0,9.0,0.0,0.0,5,9,0,0,True,True,True,True,0.0,free_explicit,free,True,True,79,80,82,0.9753086419753086,2022-02-12T12:02:21 || Nuovo || Happy Home Srl || Happy Home Srl || 68.0 || 0.0 || Spedizione GRATUITA: 17 - 21 feb Maggiori informazioni || 938 || 95 || 4.5,2022-02-12T12:02:21 || Nuovo || Happy Home Srl || Happy Home Srl || 68.0 || 0.0 || Spedizione GRATUITA: 17 - 21 feb Maggiori informazioni,Happy Home Srl || Happy Home Srl || 68.0 || 0.0 || False || third_party
2022-02-12T12:02:21,0,89,Nuovo,TPC Mobile,TPC Mobile,70,97,49.0,1,49.0,A Pagamento,19.99,68.98,19.63,19.98,39.61,5,10,5,0,0,0,"Consegna a 19,99 € : 17 - 22 feb Maggiori informazioni",,5.0,2,14289,3,2.34,False,False,2022-02-12 12:02:21,68.99,False,False,True,False,third_party,False,-0.009999999999990905,0.009999999999990905,,,,,5,10,0,0,True,True,False,True,19.99,paid_explicit,paid,True,True,80,81,82,0.9876543209876543,"2022-02-12T12:02:21 || Nuovo || TPC Mobile || TPC Mobile || 49.0 || 19.99 || Consegna a 19,99 € : 17 - 22 feb Maggiori informazioni || 70 || 97 || 5.0","2022-02-12T12:02:21 || Nuovo || TPC Mobile || TPC Mobile || 49.0 || 19.99 || Consegna a 19,99 € : 17 - 22 feb Maggiori informazioni",TPC Mobile || TPC Mobile || 68.99 || 19.99 || False || third_party
2022-02-12T12:02:21,0,90,Nuovo,Happy Home Srl,Happy Home Srl,938,95,72.0,1,72.0,Gratuita,0.0,72.0,42.63,0.0,42.63,5,6,1,0,0,0,Spedizione GRATUITA: 17 - 18 feb Maggiori informazioni,,4.5,2,13421,5,2.45,False,False,2022-02-12 12:02:21,72.0,False,False,True,False,third_party,False,0.0,0.0,5.0,6.0,0.0,0.0,5,6,0,0,True,True,True,True,0.0,free_explicit,free,True,True,81,82,82,1.0,2022-02-12T12:02:21 || Nuovo || Happy Home Srl || Happy Home Srl || 72.0 || 0.0 || Spedizione GRATUITA: 17 - 18 feb Maggiori informazioni || 938 || 95 || 4.5,2022-02-12T12:02:21 || Nuovo || Happy Home Srl || Happy Home Srl || 72.0 || 0.0 || Spedizione GRATUITA: 17 - 18 feb Maggiori informazioni,Happy Home Srl || Happy Home Srl || 72.0 || 0.0 || False || third_party
2022-02-12T18:03:58,1,0,Nuovo,Amazon,Amazon,8161,0,34.99,1,34.99,Gratuita,0.0,34.99,5.62,0.0,5.62,5,5,0,0,0,0,"Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",,4.5,2,6199,100,1.19,True,True,2022-02-12 18:03:58,34.99,True,False,False,True,amazon_retail,False,0.0,0.0,5.0,5.0,0.0,0.0,5,5,0,0,True,True,True,True,0.0,free_explicit,free,True,True,0,1,81,0.0,"2022-02-12T18:03:58 || Nuovo || Amazon || Amazon || 34.99 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni || 8161 || 0 || 4.5","2022-02-12T18:03:58 || Nuovo || Amazon || Amazon || 34.99 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",Amazon || Amazon || 34.99 || 0.0 || True || amazon_retail
2022-02-12T18:03:58,0,2,Nuovo,SKY LINE E-COMM,Amazon,18,94,38.5,1,38.5,Gratuita,0.0,38.5,9.12,0.0,9.12,6,6,0,0,0,0,"Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni",,4.5,3,14342,6,1.31,True,False,2022-02-12 18:03:58,38.5,False,False,True,True,third_party,False,0.0,0.0,6.0,6.0,0.0,0.0,6,6,0,0,True,True,True,True,0.0,free_explicit,free,True,True,1,2,81,0.0125,"2022-02-12T18:03:58 || Nuovo || SKY LINE E-COMM || Amazon || 38.5 || 0.0 || Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni || 18 || 94 || 4.5","2022-02-12T18:03:58 || Nuovo || SKY LINE E-COMM || Amazon || 38.5 || 0.0 || Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni",SKY LINE E-COMM || Amazon || 38.5 || 0.0 || True || third_party
2022-02-12T18:03:58,0,3,Nuovo,Dear Mi,Amazon,346,95,39.0,1,39.0,Gratuita,0.0,39.0,9.62,0.0,9.62,9,9,0,0,0,0,"Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni",,4.5,6,14014,5,1.32,True,False,2022-02-12 18:03:58,39.0,False,False,True,True,third_party,False,0.0,0.0,9.0,9.0,0.0,0.0,9,9,0,0,True,True,True,True,0.0,free_explicit,free,True,True,2,3,81,0.025,"2022-02-12T18:03:58 || Nuovo || Dear Mi || Amazon || 39.0 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni || 346 || 95 || 4.5","2022-02-12T18:03:58 || Nuovo || Dear Mi || Amazon || 39.0 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni",Dear Mi || Amazon || 39.0 || 0.0 || True || third_party
2022-02-12T18:03:58,0,4,Nuovo,Bacom,Bacom,14360,96,39.9,1,39.9,Gratuita,0.0,39.9,10.52,0.0,10.52,9,12,3,6,10,4,Spedizione GRATUITA: 21 - 24 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni,,4.5,3,0,4,1.35,False,False,2022-02-12 18:03:58,39.9,False,False,True,False,third_party,False,0.0,0.0,9.0,12.0,6.0,10.0,9,12,6,10,True,True,True,True,0.0,free_explicit,free,True,True,3,4,81,0.0375,2022-02-12T18:03:58 || Nuovo || Bacom || Bacom || 39.9 || 0.0 || Spedizione GRATUITA: 21 - 24 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni || 14360 || 96 || 4.5,2022-02-12T18:03:58 || Nuovo || Bacom || Bacom || 39.9 || 0.0 || Spedizione GRATUITA: 21 - 24 feb Maggiori informazioni Consegna più veloce: 18 - 22 feb Maggiori informazioni,Bacom || Bacom || 39.9 || 0.0 || False || third_party
2022-02-12T18:03:58,0,5,Nuovo,GoPrice,GoPrice,6818,75,39.99,1,39.99,Gratuita,0.0,39.99,10.62,0.0,10.62,5,10,5,0,0,0,Spedizione GRATUITA: 17 - 22 feb Maggiori informazioni,,4.0,2,7542,25,1.36,False,False,2022-02-12 18:03:58,39.99,False,False,True,False,third_party,False,0.0,0.0,5.0,10.0,0.0,0.0,5,10,0,0,True,True,True,True,0.0,free_explicit,free,True,True,4,5,81,0.05,2022-02-12T18:03:58 || Nuovo || GoPrice || GoPrice || 39.99 || 0.0 || Spedizione GRATUITA: 17 - 22 feb Maggiori informazioni || 6818 || 75 || 4.0,2022-02-12T18:03:58 || Nuovo || GoPrice || GoPrice || 39.99 || 0.0 || Spedizione GRATUITA: 17 - 22 feb Maggiori informazioni,GoPrice || GoPrice || 39.99 || 0.0 || False || third_party
2022-02-12T18:03:58,0,6,Nuovo,Albaeleshop,Albaeleshop,253,95,40.7,1,40.7,Gratuita,0.0,40.7,11.33,0.0,11.33,9,12,3,0,0,0,Spedizione GRATUITA: 21 - 24 feb Maggiori informazioni,,4.5,6,14107,5,1.38,False,False,2022-02-12 18:03:58,40.7,False,False,True,False,third_party,False,0.0,0.0,9.0,12.0,0.0,0.0,9,12,0,0,True,True,True,True,0.0,free_explicit,free,True,True,5,6,81,0.0625,2022-02-12T18:03:58 || Nuovo || Albaeleshop || Albaeleshop || 40.7 || 0.0 || Spedizione GRATUITA: 21 - 24 feb Maggiori informazioni || 253 || 95 || 4.5,2022-02-12T18:03:58 || Nuovo || Albaeleshop || Albaeleshop || 40.7 || 0.0 || Spedizione GRATUITA: 21 - 24 feb Maggiori informazioni,Albaeleshop || Albaeleshop || 40.7 || 0.0 || False || third_party
2022-02-12T18:03:58,0,7,Nuovo,Welcome to Mall,Amazon,303,82,42.0,1,42.0,Gratuita,0.0,42.0,12.63,0.0,12.63,6,6,0,0,0,0,"Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni",,4.0,3,14057,18,1.43,True,False,2022-02-12 18:03:58,42.0,False,False,True,True,third_party,False,0.0,0.0,6.0,6.0,0.0,0.0,6,6,0,0,True,True,True,True,0.0,free_explicit,free,True,True,6,7,81,0.075,"2022-02-12T18:03:58 || Nuovo || Welcome to Mall || Amazon || 42.0 || 0.0 || Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni || 303 || 82 || 4.0","2022-02-12T18:03:58 || Nuovo || Welcome to Mall || Amazon || 42.0 || 0.0 || Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni",Welcome to Mall || Amazon || 42.0 || 0.0 || True || third_party
2022-02-12T18:03:58,0,8,Nuovo,Niumi Technology,Amazon,916,89,42.0,1,42.0,Gratuita,0.0,42.0,12.63,0.0,12.63,6,6,0,0,0,0,"Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni",,4.5,3,13444,11,1.43,True,False,2022-02-12 18:03:58,42.0,False,False,True,True,third_party,False,0.0,0.0,6.0,6.0,0.0,0.0,6,6,0,0,True,True,True,True,0.0,free_explicit,free,True,True,7,8,81,0.0875,"2022-02-12T18:03:58 || Nuovo || Niumi Technology || Amazon || 42.0 || 0.0 || Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni || 916 || 89 || 4.5","2022-02-12T18:03:58 || Nuovo || Niumi Technology || Amazon || 42.0 || 0.0 || Spedizione GRATUITA: venerdì, 18 feb Maggiori informazioni",Niumi Technology || Amazon || 42.0 || 0.0 || True || third_party
2022-02-12T18:03:58,0,9,Nuovo,Global Mi,Amazon,755,82,42.0,1,42.0,Gratuita,0.0,42.0,12.63,0.0,12.63,9,9,0,0,0,0,"Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni",,4.5,6,13605,18,1.43,True,False,2022-02-12 18:03:58,42.0,False,False,True,True,third_party,False,0.0,0.0,9.0,9.0,0.0,0.0,9,9,0,0,True,True,True,True,0.0,free_explicit,free,True,True,8,9,81,0.1,"2022-02-12T18:03:58 || Nuovo || Global Mi || Amazon || 42.0 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni || 755 || 82 || 4.5","2022-02-12T18:03:58 || Nuovo || Global Mi || Amazon || 42.0 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni",Global Mi || Amazon || 42.0 || 0.0 || True || third_party
2022-02-12T18:03:58,0,10,Nuovo,Excellent Mi Store,Amazon,646,93,42.0,1,42.0,Gratuita,0.0,42.0,12.63,0.0,12.63,5,5,0,0,0,0,"Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",,4.5,2,13714,7,1.43,True,False,2022-02-12 18:03:58,42.0,False,False,True,True,third_party,False,0.0,0.0,5.0,5.0,0.0,0.0,5,5,0,0,True,True,True,True,0.0,free_explicit,free,True,True,9,10,81,0.1125,"2022-02-12T18:03:58 || Nuovo || Excellent Mi Store || Amazon || 42.0 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni || 646 || 93 || 4.5","2022-02-12T18:03:58 || Nuovo || Excellent Mi Store || Amazon || 42.0 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",Excellent Mi Store || Amazon || 42.0 || 0.0 || True || third_party
2022-02-12T18:03:58,0,11,Nuovo,Monclick,Monclick,3754,81,43.0,1,43.0,Gratuita,0.0,43.0,13.63,0.0,13.63,6,11,5,0,0,0,Spedizione GRATUITA: 18 - 23 feb Maggiori informazioni,,4.0,3,10606,19,1.46,False,False,2022-02-12 18:03:58,43.0,False,False,True,False,third_party,False,0.0,0.0,6.0,11.0,0.0,0.0,6,11,0,0,True,True,True,True,0.0,free_explicit,free,True,True,10,11,81,0.125,2022-02-12T18:03:58 || Nuovo || Monclick || Monclick || 43.0 || 0.0 || Spedizione GRATUITA: 18 - 23 feb Maggiori informazioni || 3754 || 81 || 4.0,2022-02-12T18:03:58 || Nuovo || Monclick || Monclick || 43.0 || 0.0 || Spedizione GRATUITA: 18 - 23 feb Maggiori informazioni,Monclick || Monclick || 43.0 || 0.0 || False || third_party
2022-02-12T18:03:58,0,12,Nuovo,GIOIAPURA,GIOIAPURA,7124,89,43.64,1,43.64,Gratuita,0.0,43.64,14.27,0.0,14.27,4,6,2,0,0,0,Spedizione GRATUITA: 16 - 18 feb Maggiori informazioni,,4.5,1,7236,11,1.48,False,False,2022-02-12 18:03:58,43.64,False,False,True,False,third_party,False,0.0,0.0,4.0,6.0,0.0,0.0,4,6,0,0,True,True,True,True,0.0,free_explicit,free,True,True,11,12,81,0.1375,2022-02-12T18:03:58 || Nuovo || GIOIAPURA || GIOIAPURA || 43.64 || 0.0 || Spedizione GRATUITA: 16 - 18 feb Maggiori informazioni || 7124 || 89 || 4.5,2022-02-12T18:03:58 || Nuovo || GIOIAPURA || GIOIAPURA || 43.64 || 0.0 || Spedizione GRATUITA: 16 - 18 feb Maggiori informazioni,GIOIAPURA || GIOIAPURA || 43.64 || 0.0 || False || third_party
2022-02-12T18:03:58,0,13,Nuovo,Bwilld,Amazon,101,100,43.99,1,43.99,Gratuita,0.0,43.99,14.62,0.0,14.62,5,5,0,0,0,0,"Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",,5.0,2,14259,0,1.49,True,False,2022-02-12 18:03:58,43.99,False,False,True,True,third_party,False,0.0,0.0,5.0,5.0,0.0,0.0,5,5,0,0,True,True,True,True,0.0,free_explicit,free,True,True,12,13,81,0.15,"2022-02-12T18:03:58 || Nuovo || Bwilld || Amazon || 43.99 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni || 101 || 100 || 5.0","2022-02-12T18:03:58 || Nuovo || Bwilld || Amazon || 43.99 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",Bwilld || Amazon || 43.99 || 0.0 || True || third_party
2022-02-12T18:03:58,0,14,Nuovo,New World EU Store,Amazon,6,100,43.99,1,43.99,Gratuita,0.0,43.99,14.62,0.0,14.62,5,5,0,0,0,0,"Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",,5.0,2,14354,0,1.49,True,False,2022-02-12 18:03:58,43.99,False,False,True,True,third_party,False,0.0,0.0,5.0,5.0,0.0,0.0,5,5,0,0,True,True,True,True,0.0,free_explicit,free,True,True,13,14,81,0.1625,"2022-02-12T18:03:58 || Nuovo || New World EU Store || Amazon || 43.99 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni || 6 || 100 || 5.0","2022-02-12T18:03:58 || Nuovo || New World EU Store || Amazon || 43.99 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",New World EU Store || Amazon || 43.99 || 0.0 || True || third_party
2022-02-12T18:03:58,0,15,Nuovo,i-Storeparts srl,i-Storeparts srl,0,0,44.9,1,44.9,Gratuita,0.0,44.9,15.52,0.0,15.52,9,9,0,4,5,1,"Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni Consegna più veloce: 16 - 17 feb Maggiori informazioni",,0.0,1,14360,100,1.52,False,False,2022-02-12 18:03:58,44.9,False,False,True,False,third_party,False,0.0,0.0,9.0,9.0,4.0,5.0,9,9,4,5,True,True,True,True,0.0,free_explicit,free,True,True,14,15,81,0.175,"2022-02-12T18:03:58 || Nuovo || i-Storeparts srl || i-Storeparts srl || 44.9 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni Consegna più veloce: 16 - 17 feb Maggiori informazioni || 0 || 0 || 0.0","2022-02-12T18:03:58 || Nuovo || i-Storeparts srl || i-Storeparts srl || 44.9 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni Consegna più veloce: 16 - 17 feb Maggiori informazioni",i-Storeparts srl || i-Storeparts srl || 44.9 || 0.0 || False || third_party
2022-02-12T18:03:58,0,16,Nuovo,R-Shop360,R-Shop360,97,91,39.9,1,39.9,A Pagamento,5.07,44.97,10.52,5.07,15.59,9,11,2,0,0,0,"Consegna a 5,07 € : 21 - 23 feb Maggiori informazioni",,4.5,6,14263,9,1.53,False,False,2022-02-12 18:03:58,44.97,False,False,True,False,third_party,False,0.0,0.0,,,,,9,11,0,0,True,True,False,True,5.07,paid_explicit,paid,True,True,15,16,81,0.1875,"2022-02-12T18:03:58 || Nuovo || R-Shop360 || R-Shop360 || 39.9 || 5.07 || Consegna a 5,07 € : 21 - 23 feb Maggiori informazioni || 97 || 91 || 4.5","2022-02-12T18:03:58 || Nuovo || R-Shop360 || R-Shop360 || 39.9 || 5.07 || Consegna a 5,07 € : 21 - 23 feb Maggiori informazioni",R-Shop360 || R-Shop360 || 44.97 || 5.07 || False || third_party
2022-02-12T18:03:58,0,17,Nuovo,oltrade,Amazon,37,100,44.99,1,44.99,Gratuita,0.0,44.99,15.62,0.0,15.62,5,5,0,0,0,0,"Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",,5.0,2,14323,0,1.53,True,False,2022-02-12 18:03:58,44.99,False,False,True,True,third_party,False,0.0,0.0,5.0,5.0,0.0,0.0,5,5,0,0,True,True,True,True,0.0,free_explicit,free,True,True,16,17,81,0.2,"2022-02-12T18:03:58 || Nuovo || oltrade || Amazon || 44.99 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni || 37 || 100 || 5.0","2022-02-12T18:03:58 || Nuovo || oltrade || Amazon || 44.99 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",oltrade || Amazon || 44.99 || 0.0 || True || third_party
2022-02-12T18:03:58,0,18,Nuovo,EURO DK,Amazon,2107,99,45.52,1,45.52,Gratuita,0.0,45.52,16.15,0.0,16.15,10,10,0,9,9,0,"Spedizione GRATUITA: martedì, 22 feb Maggiori informazioni Consegna più veloce: lunedì, 21 feb Ordina entro 22 ore e 10 min Maggiori informazioni",,5.0,6,12253,1,1.54,True,False,2022-02-12 18:03:58,45.52,False,False,True,True,third_party,False,0.0,0.0,10.0,10.0,9.0,9.0,10,10,9,9,True,True,True,True,0.0,free_explicit,free,True,True,17,18,81,0.2125,"2022-02-12T18:03:58 || Nuovo || EURO DK || Amazon || 45.52 || 0.0 || Spedizione GRATUITA: martedì, 22 feb Maggiori informazioni Consegna più veloce: lunedì, 21 feb Ordina entro 22 ore e 10 min Maggiori informazioni || 2107 || 99 || 5.0","2022-02-12T18:03:58 || Nuovo || EURO DK || Amazon || 45.52 || 0.0 || Spedizione GRATUITA: martedì, 22 feb Maggiori informazioni Consegna più veloce: lunedì, 21 feb Ordina entro 22 ore e 10 min Maggiori informazioni",EURO DK || Amazon || 45.52 || 0.0 || True || third_party
2022-02-12T18:03:58,0,19,Nuovo,KSL Global Store,Amazon,1,100,45.99,1,45.99,Gratuita,0.0,45.99,16.62,0.0,16.62,10,10,0,9,9,0,"Spedizione GRATUITA: martedì, 22 feb Maggiori informazioni Consegna più veloce: lunedì, 21 feb Maggiori informazioni",,5.0,6,14359,0,1.56,True,False,2022-02-12 18:03:58,45.99,False,False,True,True,third_party,False,0.0,0.0,10.0,10.0,9.0,9.0,10,10,9,9,True,True,True,True,0.0,free_explicit,free,True,True,18,19,81,0.225,"2022-02-12T18:03:58 || Nuovo || KSL Global Store || Amazon || 45.99 || 0.0 || Spedizione GRATUITA: martedì, 22 feb Maggiori informazioni Consegna più veloce: lunedì, 21 feb Maggiori informazioni || 1 || 100 || 5.0","2022-02-12T18:03:58 || Nuovo || KSL Global Store || Amazon || 45.99 || 0.0 || Spedizione GRATUITA: martedì, 22 feb Maggiori informazioni Consegna più veloce: lunedì, 21 feb Maggiori informazioni",KSL Global Store || Amazon || 45.99 || 0.0 || True || third_party
2022-02-12T18:03:58,0,20,Nuovo,kemite electronics store,kemite electronics store,160,85,45.99,1,45.99,Gratuita,0.0,45.99,16.62,0.0,16.62,23,38,15,0,0,0,Spedizione GRATUITA: 7 - 22 mar Maggiori informazioni,,4.5,20,14200,15,1.56,False,False,2022-02-12 18:03:58,45.99,False,False,True,False,third_party,False,0.0,0.0,23.0,38.0,0.0,0.0,23,38,0,0,True,True,True,True,0.0,free_explicit,free,True,True,19,20,81,0.2375,2022-02-12T18:03:58 || Nuovo || kemite electronics store || kemite electronics store || 45.99 || 0.0 || Spedizione GRATUITA: 7 - 22 mar Maggiori informazioni || 160 || 85 || 4.5,2022-02-12T18:03:58 || Nuovo || kemite electronics store || kemite electronics store || 45.99 || 0.0 || Spedizione GRATUITA: 7 - 22 mar Maggiori informazioni,kemite electronics store || kemite electronics store || 45.99 || 0.0 || False || third_party
2022-02-12T18:03:58,0,21,Nuovo,Xiaomi Home,Amazon,476,95,46.0,1,46.0,Gratuita,0.0,46.0,16.63,0.0,16.63,5,5,0,0,0,0,"Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",,4.5,2,13884,5,1.56,True,False,2022-02-12 18:03:58,46.0,False,False,True,True,third_party,False,0.0,0.0,5.0,5.0,0.0,0.0,5,5,0,0,True,True,True,True,0.0,free_explicit,free,True,True,20,21,81,0.25,"2022-02-12T18:03:58 || Nuovo || Xiaomi Home || Amazon || 46.0 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni || 476 || 95 || 4.5","2022-02-12T18:03:58 || Nuovo || Xiaomi Home || Amazon || 46.0 || 0.0 || Spedizione GRATUITA: giovedì, 17 feb Maggiori informazioni",Xiaomi Home || Amazon || 46.0 || 0.0 || True || third_party
2022-02-12T18:03:58,0,22,Nuovo,Cyuet,Amazon,78,100,46.0,1,46.0,Gratuita,0.0,46.0,16.63,0.0,16.63,9,9,0,6,6,0,"Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni Consegna più veloce: venerdì, 18 feb Ordina entro 5 ore e 55 min Maggiori informazioni",,5.0,3,14282,0,1.56,True,False,2022-02-12 18:03:58,46.0,False,False,True,True,third_party,False,0.0,0.0,9.0,9.0,6.0,6.0,9,9,6,6,True,True,True,True,0.0,free_explicit,free,True,True,21,22,81,0.2625,"2022-02-12T18:03:58 || Nuovo || Cyuet || Amazon || 46.0 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni Consegna più veloce: venerdì, 18 feb Ordina entro 5 ore e 55 min Maggiori informazioni || 78 || 100 || 5.0","2022-02-12T18:03:58 || Nuovo || Cyuet || Amazon || 46.0 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni Consegna più veloce: venerdì, 18 feb Ordina entro 5 ore e 55 min Maggiori informazioni",Cyuet || Amazon || 46.0 || 0.0 || True || third_party
2022-02-12T18:03:58,0,23,Nuovo,Erregame S.p.a.,Erregame S.p.a.,4499,99,46.7,1,46.7,Gratuita,0.0,46.7,17.33,0.0,17.33,4,5,1,0,0,0,Spedizione GRATUITA: 16 - 17 feb Maggiori informazioni,,5.0,1,9861,1,1.59,False,False,2022-02-12 18:03:58,46.7,False,False,True,False,third_party,False,0.0,0.0,4.0,5.0,0.0,0.0,4,5,0,0,True,True,True,True,0.0,free_explicit,free,True,True,22,23,81,0.275,2022-02-12T18:03:58 || Nuovo || Erregame S.p.a. || Erregame S.p.a. || 46.7 || 0.0 || Spedizione GRATUITA: 16 - 17 feb Maggiori informazioni || 4499 || 99 || 5.0,2022-02-12T18:03:58 || Nuovo || Erregame S.p.a. || Erregame S.p.a. || 46.7 || 0.0 || Spedizione GRATUITA: 16 - 17 feb Maggiori informazioni,Erregame S.p.a. || Erregame S.p.a. || 46.7 || 0.0 || False || third_party
2022-02-12T18:03:58,0,24,Nuovo,Amco-Shop,Amazon,17,94,47.0,1,47.0,Gratuita,0.0,47.0,17.63,0.0,17.63,9,9,0,6,6,0,"Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni Consegna più veloce: venerdì, 18 feb Ordina entro 5 ore e 55 min Maggiori informazioni",,4.5,3,14343,6,1.6,True,False,2022-02-12 18:03:58,47.0,False,False,True,True,third_party,False,0.0,0.0,9.0,9.0,6.0,6.0,9,9,6,6,True,True,True,True,0.0,free_explicit,free,True,True,23,24,81,0.2875,"2022-02-12T18:03:58 || Nuovo || Amco-Shop || Amazon || 47.0 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni Consegna più veloce: venerdì, 18 feb Ordina entro 5 ore e 55 min Maggiori informazioni || 17 || 94 || 4.5","2022-02-12T18:03:58 || Nuovo || Amco-Shop || Amazon || 47.0 || 0.0 || Spedizione GRATUITA: lunedì, 21 feb Maggiori informazioni Consegna più veloce: venerdì, 18 feb Ordina entro 5 ore e 55 min Maggiori informazioni",Amco-Shop || Amazon || 47.0 || 0.0 || True || third_party
2022-02-12T18:03:58,0,25,Nuovo,Juke Box,Juke Box,1132,98,47.5,1,47.5,Gratuita,0.0,47.5,18.13,0.0,18.13,6,11,5,0,0,0,Spedizione GRATUITA: 18 - 23 feb Maggiori informazioni,,5.0,3,13228,2,1.61,False,False,2022-02-12 18:03:58,47.5,False,False,True,False,third_party,False,0.0,0.0,6.0,11.0,0.0,0.0,6,11,0,0,True,True,True,True,0.0,free_explicit,free,True,True,24,25,81,0.3,2022-02-12T18:03:58 || Nuovo || Juke Box || Juke Box || 47.5 || 0.0 || Spedizione GRATUITA: 18 - 23 feb Maggiori informazioni || 1132 || 98 || 5.0,2022-02-12T18:03:58 || Nuovo || Juke Box || Juke Box || 47.5 || 0.0 || Spedizione GRATUITA: 18 - 23 feb Maggiori informazioni,Juke Box || Juke Box || 47.5 || 0.0 || False || third_party
2022-02-12T18:03:58,0,26,Nuovo,ytnet,ytnet,7,57,48.0,1,48.0,Gratuita,0.0,48.0,18.63,0.0,18.63,23,38,15,0,0,0,Spedizione GRATUITA: 7 - 22 mar Maggiori informazioni,,3.5,20,14353,43,1.63,False,False,2022-02-12 18:03:58,48.0,False,False,True,False,third_party,False,0.0,0.0,23.0,38.0,0.0,0.0,23,38,0,0,True,True,True,True,0.0,free_explicit,free,True,True,25,26,81,0.3125,2022-02-12T18:03:58 || Nuovo || ytnet || ytnet || 48.0 || 0.0 || Spedizione GRATUITA: 7 - 22 mar Maggiori informazioni || 7 || 57 || 3.5,2022-02-12T18:03:58 || Nuovo || ytnet || ytnet || 48.0 || 0.0 || Spedizione GRATUITA: 7 - 22 mar Maggiori informazioni,ytnet || ytnet || 48.0 || 0.0 || False || third_party
