model_label,price_measure,star_form,positive_review_form,method,propensity_formula,nobs,treated_rows,control_rows,treated_ps_min,treated_ps_max,control_ps_min,control_ps_max,common_support_low,common_support_high,common_support_rows,common_support_share,trim_0_05_0_95_rows,trim_0_05_0_95_share,trim_0_10_0_90_rows,trim_0_10_0_90_share,note
split_price_linear_stars,split_price,linear_stars,positive_reviews_included,logit propensity score diagnostic with market fixed effects,fba_from_shipper ~ log1p_num_valutazioni + valutazioni_positive + stelle + prezzo + prezzo_spedizione_repaired + contact_courier_flag + g_cons_min_robust + C(market_id),5107,996,4111,0.14161405936139404,0.9909782649120369,6.305116760146985e-16,0.9875650783777443,0.14161405936139404,0.9875650783777443,1534,0.3003720383786959,1833,0.3589191306050519,1490,0.2917564127667907,Diagnostic only; overlap restrictions change the comparison population and do not preserve the original treatment ratio by design.
split_price_linear_stars_no_positive_reviews,split_price,linear_stars,positive_reviews_dropped,logit propensity score diagnostic with market fixed effects,fba_from_shipper ~ log1p_num_valutazioni + stelle + prezzo + prezzo_spedizione_repaired + contact_courier_flag + g_cons_min_robust + C(market_id),5107,996,4111,0.038704067934710644,0.979512961263961,6.305116760146985e-16,0.974236741729451,0.038704067934710644,0.974236741729451,2208,0.4323477579792442,1979,0.3875073428627374,1616,0.3164284315645193,Diagnostic only; overlap restrictions change the comparison population and do not preserve the original treatment ratio by design.
split_price_categorical_stars,split_price,categorical_stars,positive_reviews_included,logit propensity score diagnostic with market fixed effects,"fba_from_shipper ~ log1p_num_valutazioni + valutazioni_positive + C(stelle_cat, Treatment(reference=""4.5"")) + prezzo + prezzo_spedizione_repaired + contact_courier_flag + g_cons_min_robust + C(market_id)",5107,996,4111,0.13879750352958392,0.9927347406853848,6.305116760146985e-16,0.9895242045504085,0.13879750352958392,0.9895242045504085,1547,0.3029175641276679,1828,0.3579400822400627,1503,0.2943019385157627,Diagnostic only; overlap restrictions change the comparison population and do not preserve the original treatment ratio by design.
split_price_categorical_stars_no_positive_reviews,split_price,categorical_stars,positive_reviews_dropped,logit propensity score diagnostic with market fixed effects,"fba_from_shipper ~ log1p_num_valutazioni + C(stelle_cat, Treatment(reference=""4.5"")) + prezzo + prezzo_spedizione_repaired + contact_courier_flag + g_cons_min_robust + C(market_id)",5107,996,4111,0.06811182510953848,0.9792208468995716,6.305116760146985e-16,0.973673305113115,0.06811182510953848,0.973673305113115,1980,0.3877031525357353,1877,0.36753475621695714,1593,0.3119248090855688,Diagnostic only; overlap restrictions change the comparison population and do not preserve the original treatment ratio by design.
total_price_linear_stars,total_price,linear_stars,positive_reviews_included,logit propensity score diagnostic with market fixed effects,fba_from_shipper ~ log1p_num_valutazioni + valutazioni_positive + stelle + prezzo_totale_reconstructed + contact_courier_flag + g_cons_min_robust + C(market_id),5107,996,4111,0.0556031918005331,0.9817638556673296,6.305116760146985e-16,0.9745321868030657,0.0556031918005331,0.9745321868030657,2205,0.43176032896025063,2129,0.4168787938124143,1564,0.30624632856863127,Diagnostic only; overlap restrictions change the comparison population and do not preserve the original treatment ratio by design.
total_price_linear_stars_no_positive_reviews,total_price,linear_stars,positive_reviews_dropped,logit propensity score diagnostic with market fixed effects,fba_from_shipper ~ log1p_num_valutazioni + stelle + prezzo_totale_reconstructed + contact_courier_flag + g_cons_min_robust + C(market_id),5107,996,4111,0.014873466618308625,0.9787378597850642,6.305116760146985e-16,0.9662446218669244,0.014873466618308625,0.9662446218669244,2948,0.5772469159976503,2265,0.4435089093401214,1784,0.3493244566281574,Diagnostic only; overlap restrictions change the comparison population and do not preserve the original treatment ratio by design.
total_price_categorical_stars,total_price,categorical_stars,positive_reviews_included,logit propensity score diagnostic with market fixed effects,"fba_from_shipper ~ log1p_num_valutazioni + valutazioni_positive + C(stelle_cat, Treatment(reference=""4.5"")) + prezzo_totale_reconstructed + contact_courier_flag + g_cons_min_robust + C(market_id)",5107,996,4111,0.05851808121656297,0.9834642002913364,6.305116760146985e-16,0.9757074119942456,0.05851808121656297,0.9757074119942456,2199,0.43058547092226357,2133,0.4176620325044057,1606,0.31447033483454084,Diagnostic only; overlap restrictions change the comparison population and do not preserve the original treatment ratio by design.
total_price_categorical_stars_no_positive_reviews,total_price,categorical_stars,positive_reviews_dropped,logit propensity score diagnostic with market fixed effects,"fba_from_shipper ~ log1p_num_valutazioni + C(stelle_cat, Treatment(reference=""4.5"")) + prezzo_totale_reconstructed + contact_courier_flag + g_cons_min_robust + C(market_id)",5107,996,4111,0.020081174265372793,0.9755480908434896,6.305116760146985e-16,0.9645944244227336,0.020081174265372793,0.9645944244227336,2761,0.5406305071470531,2228,0.4362639514392011,1807,0.3538280791071079,Diagnostic only; overlap restrictions change the comparison population and do not preserve the original treatment ratio by design.
